index,gene_id
32887,ENSG00000277782
32888,ENSG00000277790
32889,ENSG00000277791
32890,ENSG00000277797
32891,ENSG00000277801
32892,ENSG00000277806
32893,ENSG00000277825
32894,ENSG00000277829
32895,ENSG00000277831
32896,ENSG00000277836
32897,ENSG00000277837
32898,ENSG00000277840
32899,ENSG00000277851
32900,ENSG00000277855
32901,ENSG00000277856
32902,ENSG00000277863
32903,ENSG00000277865
32904,ENSG00000277870
32905,ENSG00000277873
32906,ENSG00000277879
32907,ENSG00000277880
32908,ENSG00000277893
32909,ENSG00000277895
32910,ENSG00000277901
32911,ENSG00000277911
32912,ENSG00000277930
32913,ENSG00000277932
32914,ENSG00000277935
32915,ENSG00000277938
32916,ENSG00000277945
32917,ENSG00000277954
32918,ENSG00000277959
32919,ENSG00000277969
32920,ENSG00000277972
32921,ENSG00000277978
32922,ENSG00000277987
32923,ENSG00000277991
32924,ENSG00000277997
32925,ENSG00000277999
32926,ENSG00000278000
32927,ENSG00000278002
32928,ENSG00000278011
32929,ENSG00000278012
32930,ENSG00000278013
32931,ENSG00000278017
32932,ENSG00000278022
32933,ENSG00000278023
32934,ENSG00000278030
32935,ENSG00000278035
32936,ENSG00000278041
32937,ENSG00000278044
32938,ENSG00000278052
32939,ENSG00000278053
32940,ENSG00000278057
32941,ENSG00000278058
32942,ENSG00000278060
32943,ENSG00000278071
32944,ENSG00000278075
32945,ENSG00000278084
32946,ENSG00000278090
32947,ENSG00000278095
32948,ENSG00000278097
32949,ENSG00000278107
32950,ENSG00000278112
32951,ENSG00000278126
32952,ENSG00000278129
32953,ENSG00000278133
32954,ENSG00000278146
32955,ENSG00000278147
32956,ENSG00000278153
32957,ENSG00000278156
32958,ENSG00000278158
32959,ENSG00000278175
32960,ENSG00000278177
32961,ENSG00000278192
32962,ENSG00000278195
32963,ENSG00000278196
32964,ENSG00000278198
32965,ENSG00000278200
32966,ENSG00000278214
32967,ENSG00000278224
32968,ENSG00000278231
32969,ENSG00000278238
32970,ENSG00000278239
32971,ENSG00000278254
32972,ENSG00000278255
32973,ENSG00000278259
32974,ENSG00000278263
32975,ENSG00000278266
32976,ENSG00000278276
32977,ENSG00000278291
32978,ENSG00000278299
32979,ENSG00000278305
32980,ENSG00000278311
32981,ENSG00000278318
32982,ENSG00000278330
32983,ENSG00000278338
32984,ENSG00000278341
32985,ENSG00000278344
32986,ENSG00000278351
32987,ENSG00000278356
32988,ENSG00000278367
32989,ENSG00000278370
32990,ENSG00000278376
32991,ENSG00000278383
32992,ENSG00000278384
32993,ENSG00000278385
32994,ENSG00000278389
32995,ENSG00000278390
32996,ENSG00000278396
32997,ENSG00000278408
32998,ENSG00000278431
32999,ENSG00000278434
33000,ENSG00000278445
33001,ENSG00000278456
33002,ENSG00000278462
33003,ENSG00000278463
33004,ENSG00000278464
33005,ENSG00000278467
33006,ENSG00000278472
33007,ENSG00000278473
33008,ENSG00000278475
33009,ENSG00000278484
33010,ENSG00000278492
33011,ENSG00000278493
33012,ENSG00000278505
33013,ENSG00000278514
33014,ENSG00000278518
33015,ENSG00000278522
33016,ENSG00000278532
33017,ENSG00000278535
33018,ENSG00000278537
33019,ENSG00000278540
33020,ENSG00000278546
33021,ENSG00000278558
33022,ENSG00000278570
33023,ENSG00000278576
33024,ENSG00000278588
33025,ENSG00000278595
33026,ENSG00000278599
33027,ENSG00000278600
33028,ENSG00000278601
33029,ENSG00000278607
33030,ENSG00000278611
33031,ENSG00000278615
33032,ENSG00000278619
33033,ENSG00000278621
33034,ENSG00000278626
33035,ENSG00000278627
33036,ENSG00000278630
33037,ENSG00000278633
33038,ENSG00000278637
33039,ENSG00000278638
33040,ENSG00000278642
33041,ENSG00000278657
33042,ENSG00000278661
33043,ENSG00000278662
33044,ENSG00000278668
33045,ENSG00000278677
33046,ENSG00000278685
33047,ENSG00000278690
33048,ENSG00000278698
33049,ENSG00000278703
33050,ENSG00000278704
33051,ENSG00000278705
33052,ENSG00000278709
33053,ENSG00000278713
33054,ENSG00000278716
33055,ENSG00000278719
33056,ENSG00000278722
33057,ENSG00000278727
33058,ENSG00000278730
33059,ENSG00000278733
33060,ENSG00000278737
33061,ENSG00000278740
33062,ENSG00000278743
33063,ENSG00000278765
33064,ENSG00000278766
33065,ENSG00000278768
33066,ENSG00000278769
33067,ENSG00000278782
33068,ENSG00000278784
33069,ENSG00000278803
33070,ENSG00000278811
33071,ENSG00000278816
33072,ENSG00000278817
33073,ENSG00000278828
33074,ENSG00000278829
33075,ENSG00000278831
33076,ENSG00000278834
33077,ENSG00000278840
33078,ENSG00000278845
33079,ENSG00000278847
33080,ENSG00000278857
33081,ENSG00000278869
33082,ENSG00000278870
33083,ENSG00000278878
33084,ENSG00000278884
33085,ENSG00000278889
33086,ENSG00000278890
33087,ENSG00000278899
33088,ENSG00000278901
33089,ENSG00000278903
33090,ENSG00000278907
33091,ENSG00000278910
33092,ENSG00000278915
33093,ENSG00000278916
33094,ENSG00000278920
33095,ENSG00000278921
33096,ENSG00000278923
33097,ENSG00000278925
33098,ENSG00000278932
33099,ENSG00000278936
33100,ENSG00000278946
33101,ENSG00000278955
33102,ENSG00000278960
33103,ENSG00000278961
33104,ENSG00000278970
33105,ENSG00000278981
33106,ENSG00000278996
33107,ENSG00000279000
33108,ENSG00000279006
33109,ENSG00000279012
33110,ENSG00000279028
33111,ENSG00000279047
33112,ENSG00000279051
33113,ENSG00000279064
33114,ENSG00000279066
33115,ENSG00000279070
33116,ENSG00000279072
33117,ENSG00000279078
33118,ENSG00000279080
33119,ENSG00000279082
33120,ENSG00000279085
33121,ENSG00000279094
33122,ENSG00000279110
33123,ENSG00000279111
33124,ENSG00000279116
33125,ENSG00000279141
33126,ENSG00000279145
33127,ENSG00000279151
33128,ENSG00000279159
33129,ENSG00000279168
33130,ENSG00000279169
33131,ENSG00000279170
33132,ENSG00000279175
33133,ENSG00000279182
33134,ENSG00000279206
33135,ENSG00000279217
33136,ENSG00000279220
33137,ENSG00000279232
33138,ENSG00000279240
33139,ENSG00000279243
33140,ENSG00000279245
33141,ENSG00000279249
33142,ENSG00000279261
33143,ENSG00000279263
33144,ENSG00000279270
33145,ENSG00000279277
33146,ENSG00000279278
33147,ENSG00000279298
33148,ENSG00000279301
33149,ENSG00000279317
33150,ENSG00000279321
33151,ENSG00000279325
33152,ENSG00000279342
33153,ENSG00000279345
33154,ENSG00000279375
33155,ENSG00000279395
33156,ENSG00000279418
33157,ENSG00000279440
33158,ENSG00000279442
33159,ENSG00000279463
33160,ENSG00000279467
33161,ENSG00000279486
33162,ENSG00000279493
33163,ENSG00000279494
33164,ENSG00000279501
33165,ENSG00000279514
33166,ENSG00000279516
33167,ENSG00000279529
33168,ENSG00000279548
33169,ENSG00000279558
33170,ENSG00000279571
33171,ENSG00000279579
33172,ENSG00000279597
33173,ENSG00000279607
33174,ENSG00000279622
33175,ENSG00000279623
33176,ENSG00000279636
33177,ENSG00000279652
33178,ENSG00000279658
33179,ENSG00000279668
33180,ENSG00000279669
33181,ENSG00000279685
33182,ENSG00000279687
33183,ENSG00000279712
33184,ENSG00000279714
33185,ENSG00000279726
33186,ENSG00000279727
33187,ENSG00000279738
33188,ENSG00000279750
33189,ENSG00000279761
33190,ENSG00000279762
33191,ENSG00000279782
33192,ENSG00000279784
33193,ENSG00000279797
33194,ENSG00000279804
33195,ENSG00000279833
33196,ENSG00000279847
33197,ENSG00000279848
33198,ENSG00000279851
33199,ENSG00000279855
33200,ENSG00000279873
33201,ENSG00000279914
33202,ENSG00000279920
33203,ENSG00000279927
33204,ENSG00000279932
33205,ENSG00000279949
33206,ENSG00000279954
33207,ENSG00000279961
33208,ENSG00000279968
33209,ENSG00000279973
33210,ENSG00000279987
33211,ENSG00000279998
33212,ENSG00000280005
33213,ENSG00000280007
33214,ENSG00000280011
33215,ENSG00000280018
33216,ENSG00000280021
33217,ENSG00000280025
33218,ENSG00000280026
33219,ENSG00000280029
33220,ENSG00000280036
33221,ENSG00000280071
33222,ENSG00000280080
33223,ENSG00000280090
33224,ENSG00000280094
33225,ENSG00000280095
33226,ENSG00000280108
33227,ENSG00000280109
33228,ENSG00000280118
33229,ENSG00000280136
33230,ENSG00000280145
33231,ENSG00000280164
33232,ENSG00000280165
33233,ENSG00000280169
33234,ENSG00000280179
33235,ENSG00000280191
33236,ENSG00000280195
33237,ENSG00000280199
33238,ENSG00000280204
33239,ENSG00000280206
33240,ENSG00000280207
33241,ENSG00000280213
33242,ENSG00000280224
33243,ENSG00000280236
33244,ENSG00000280241
33245,ENSG00000280273
33246,ENSG00000280279
33247,ENSG00000280303
33248,ENSG00000280336
33249,ENSG00000280341
33250,ENSG00000280350
33251,ENSG00000280356
33252,ENSG00000280366
33253,ENSG00000280374
33254,ENSG00000280382
33255,ENSG00000280383
33256,ENSG00000280384
33257,ENSG00000280395
33258,ENSG00000280411
33259,ENSG00000280418
33260,ENSG00000280425
33261,ENSG00000280433
33262,ENSG00000280434
33263,ENSG00000280441
33264,ENSG00000280445
33265,ENSG00000280455
33266,ENSG00000280474
33267,ENSG00000280485
33268,ENSG00000280486
33269,ENSG00000280511
33270,ENSG00000280515
33271,ENSG00000280543
33272,ENSG00000280560
33273,ENSG00000280580
33274,ENSG00000280587
33275,ENSG00000280594
33276,ENSG00000280604
33277,ENSG00000280614
33278,ENSG00000280620
33279,ENSG00000280623
33280,ENSG00000280634
33281,ENSG00000280639
33282,ENSG00000280650
33283,ENSG00000280655
33284,ENSG00000280660
33285,ENSG00000280670
33286,ENSG00000280683
33287,ENSG00000280693
33288,ENSG00000280703
33289,ENSG00000280707
33290,ENSG00000280710
33291,ENSG00000280711
33292,ENSG00000280719
33293,ENSG00000280721
33294,ENSG00000280725
33295,ENSG00000280734
33296,ENSG00000280739
33297,ENSG00000280744
33298,ENSG00000280752
33299,ENSG00000280758
33300,ENSG00000280767
33301,ENSG00000280776
33302,ENSG00000280780
33303,ENSG00000280789
33304,ENSG00000280798
33305,ENSG00000280800
33306,ENSG00000280809
33307,ENSG00000280832
33308,ENSG00000280837
33309,ENSG00000280850
33310,ENSG00000280870
33311,ENSG00000280878
33312,ENSG00000280881
33313,ENSG00000280890
33314,ENSG00000280916
33315,ENSG00000280920
33316,ENSG00000280924
33317,ENSG00000280927
33318,ENSG00000280936
33319,ENSG00000280953
33320,ENSG00000280969
33321,ENSG00000280987
33322,ENSG00000280989
33323,ENSG00000280997
33324,ENSG00000281005
33325,ENSG00000281016
33326,ENSG00000281021
33327,ENSG00000281026
33328,ENSG00000281091
33329,ENSG00000281097
33330,ENSG00000281103
33331,ENSG00000281106
33332,ENSG00000281120
33333,ENSG00000281128
33334,ENSG00000281131
33335,ENSG00000281160
33336,ENSG00000281162
33337,ENSG00000281179
33338,ENSG00000281181
33339,ENSG00000281183
33340,ENSG00000281186
33341,ENSG00000281189
33342,ENSG00000281195
33343,ENSG00000281196
33344,ENSG00000281202
33345,ENSG00000281207
33346,ENSG00000281219
33347,ENSG00000281248
33348,ENSG00000281264
33349,ENSG00000281327
33350,ENSG00000281332
33351,ENSG00000281333
33352,ENSG00000281344
33353,ENSG00000281357
33354,ENSG00000281358
33355,ENSG00000281365
33356,ENSG00000281371
33357,ENSG00000281376
33358,ENSG00000281383
33359,ENSG00000281386
33360,ENSG00000281392
33361,ENSG00000281398
33362,ENSG00000281404
33363,ENSG00000281406
33364,ENSG00000281450
33365,ENSG00000281460
33366,ENSG00000281468
33367,ENSG00000281473
33368,ENSG00000281477
33369,ENSG00000281491
33370,ENSG00000281501
33371,ENSG00000281530
33372,ENSG00000281538
33373,ENSG00000281548
33374,ENSG00000281550
33375,ENSG00000281560
33376,ENSG00000281566
33377,ENSG00000281591
33378,ENSG00000281641
33379,ENSG00000281649
33380,ENSG00000281655
33381,ENSG00000281664
33382,ENSG00000281691
33383,ENSG00000281692
33384,ENSG00000281706
33385,ENSG00000281708
33386,ENSG00000281721
33387,ENSG00000281731
33388,ENSG00000281732
33389,ENSG00000281756
33390,ENSG00000281769
33391,ENSG00000281778
33392,ENSG00000281809
33393,ENSG00000281831
33394,ENSG00000281832
33395,ENSG00000281849
33396,ENSG00000281852
33397,ENSG00000281856
33398,ENSG00000281880
33399,ENSG00000281903
33400,ENSG00000281904
33401,ENSG00000281912
33402,ENSG00000281920
33403,ENSG00000281958
33404,ENSG00000281961
33405,ENSG00000281990
33406,ENSG00000281991
33407,ENSG00000282012
33408,ENSG00000282021
33409,ENSG00000282022
33410,ENSG00000282024
33411,ENSG00000282033
33412,ENSG00000282041
33413,ENSG00000282048
33414,ENSG00000282057
33415,ENSG00000282080
33416,ENSG00000282097
33417,ENSG00000282111
33418,ENSG00000282121
33419,ENSG00000282122
33420,ENSG00000282133
33421,ENSG00000282142
33422,ENSG00000282143
33423,ENSG00000282160
33424,ENSG00000282164
33425,ENSG00000282173
33426,ENSG00000282199
33427,ENSG00000282221
33428,ENSG00000282265
33429,ENSG00000282317
33430,ENSG00000282320
33431,ENSG00000282375
33432,ENSG00000282381
33433,ENSG00000282386
33434,ENSG00000282390
33435,ENSG00000282393
33436,ENSG00000282408
33437,ENSG00000282418
33438,ENSG00000282419
33439,ENSG00000282420
33440,ENSG00000282431
33441,ENSG00000282440
33442,ENSG00000282478
33443,ENSG00000282499
33444,ENSG00000282508
33445,ENSG00000282527
33446,ENSG00000282535
33447,ENSG00000282556
33448,ENSG00000282564
33449,ENSG00000282572
33450,ENSG00000282591
33451,ENSG00000282599
33452,ENSG00000282600
33453,ENSG00000282602
33454,ENSG00000282608
33455,ENSG00000282639
33456,ENSG00000282651
33457,ENSG00000282686
33458,ENSG00000282692
33459,ENSG00000282718
33460,ENSG00000282728
33461,ENSG00000282740
33462,ENSG00000282757
33463,ENSG00000282772
33464,ENSG00000282780
33465,ENSG00000282787
33466,ENSG00000282793
33467,ENSG00000282807
33468,ENSG00000282815
33469,ENSG00000282816
33470,ENSG00000282828
33471,ENSG00000282836
33472,ENSG00000282840
33473,ENSG00000282843
33474,ENSG00000282849
33475,ENSG00000282851
33476,ENSG00000282859
33477,ENSG00000282860
33478,ENSG00000282863
33479,ENSG00000282872
33480,ENSG00000282876
33481,ENSG00000282881
33482,ENSG00000282882
33483,ENSG00000282885
33484,ENSG00000282887
33485,ENSG00000282890
33486,ENSG00000282898
33487,ENSG00000282904
33488,ENSG00000282906
33489,ENSG00000282914
33490,ENSG00000282915
33491,ENSG00000282916
33492,ENSG00000282917
33493,ENSG00000282925
33494,ENSG00000282936
33495,ENSG00000282939
33496,ENSG00000282943
33497,ENSG00000282950
33498,ENSG00000282951
33499,ENSG00000282952
33500,ENSG00000282961
33501,ENSG00000282964
33502,ENSG00000282965
33503,ENSG00000282975
33504,ENSG00000282977
33505,ENSG00000282987
33506,ENSG00000282996
33507,ENSG00000282997
33508,ENSG00000282998
33509,ENSG00000283000
33510,ENSG00000283001
33511,ENSG00000283003
33512,ENSG00000283010
33513,ENSG00000283025
33514,ENSG00000283031
33515,ENSG00000283033
33516,ENSG00000283036
33517,ENSG00000283039
33518,ENSG00000283044
33519,ENSG00000283045
33520,ENSG00000283051
33521,ENSG00000283052
33522,ENSG00000283053
33523,ENSG00000283058
33524,ENSG00000283061
33525,ENSG00000283063
33526,ENSG00000283064
33527,ENSG00000283071
33528,ENSG00000283072
33529,ENSG00000283075
33530,ENSG00000283078
33531,ENSG00000283083
33532,ENSG00000283093
33533,ENSG00000283095
33534,ENSG00000283096
33535,ENSG00000283098
33536,ENSG00000283103
33537,ENSG00000283108
33538,ENSG00000283117
33539,ENSG00000283118
33540,ENSG00000283122
33541,ENSG00000283125
33542,ENSG00000283128
33543,ENSG00000283138
33544,ENSG00000283141
33545,ENSG00000283148
33546,ENSG00000283154
33547,ENSG00000283157
33548,ENSG00000283164
33549,ENSG00000283175
33550,ENSG00000283183
33551,ENSG00000283199
33552,ENSG00000283205
33553,ENSG00000283209
33554,ENSG00000283213
33555,ENSG00000283215
33556,ENSG00000283217
33557,ENSG00000283221
33558,ENSG00000283227
33559,ENSG00000283235
33560,ENSG00000283240
33561,ENSG00000283247
33562,ENSG00000283258
33563,ENSG00000283259
33564,ENSG00000283265
33565,ENSG00000283267
33566,ENSG00000283268
33567,ENSG00000283286
33568,ENSG00000283288
33569,ENSG00000283297
33570,ENSG00000283303
33571,ENSG00000283304
33572,ENSG00000283314
33573,ENSG00000283317
33574,ENSG00000283324
33575,ENSG00000283329
33576,ENSG00000283341
33577,ENSG00000283347
33578,ENSG00000283360
33579,ENSG00000283361
33580,ENSG00000283375
33581,ENSG00000283378
33582,ENSG00000283380
33583,ENSG00000283383
33584,ENSG00000283384
33585,ENSG00000283392
33586,ENSG00000283400
33587,ENSG00000283405
33588,ENSG00000283408
33589,ENSG00000283413
33590,ENSG00000283415
33591,ENSG00000283417
33592,ENSG00000283422
33593,ENSG00000283423
33594,ENSG00000283428
33595,ENSG00000283434
33596,ENSG00000283436
33597,ENSG00000283439
33598,ENSG00000283440
33599,ENSG00000283445
33600,ENSG00000283457
33601,ENSG00000283458
33602,ENSG00000283459
33603,ENSG00000283462
33604,ENSG00000283463
33605,ENSG00000283464
33606,ENSG00000283473
33607,ENSG00000283480
33608,ENSG00000283503
33609,ENSG00000283504
33610,ENSG00000283516
33611,ENSG00000283517
33612,ENSG00000283518
33613,ENSG00000283526
33614,ENSG00000283528
33615,ENSG00000283536
33616,ENSG00000283538
33617,ENSG00000283546
33618,ENSG00000283554
33619,ENSG00000283562
33620,ENSG00000283567
33621,ENSG00000283573
33622,ENSG00000283579
33623,ENSG00000283594
33624,ENSG00000283597
33625,ENSG00000283599
33626,ENSG00000283607
33627,ENSG00000283608
33628,ENSG00000283627
33629,ENSG00000283629
33630,ENSG00000283631
33631,ENSG00000283632
33632,ENSG00000283633
33633,ENSG00000283635
33634,ENSG00000283638
33635,ENSG00000283644
33636,ENSG00000283646
33637,ENSG00000283647
33638,ENSG00000283648
33639,ENSG00000283654
33640,ENSG00000283662
33641,ENSG00000283667
33642,ENSG00000283674
33643,ENSG00000283683
33644,ENSG00000283689
33645,ENSG00000283692
33646,ENSG00000283696
33647,ENSG00000283697
33648,ENSG00000283703
33649,ENSG00000283740
33650,ENSG00000283755
33651,ENSG00000283758
33652,ENSG00000283766
33653,ENSG00000283769
33654,ENSG00000283776
33655,ENSG00000283787
33656,ENSG00000283828
33657,ENSG00000283839
33658,ENSG00000283849
33659,ENSG00000283873
33660,ENSG00000283886
33661,ENSG00000283897
33662,ENSG00000283906
33663,ENSG00000283907
33664,ENSG00000283913
33665,ENSG00000283914
33666,ENSG00000283948
33667,ENSG00000283959
33668,ENSG00000283973
33669,ENSG00000283980
33670,ENSG00000283982
33671,ENSG00000283988
33672,ENSG00000283991
33673,ENSG00000283992
33674,ENSG00000283994
33675,ENSG00000284018
33676,ENSG00000284024
33677,ENSG00000284052
33678,ENSG00000284070
33679,ENSG00000284188
33680,ENSG00000284194
33681,ENSG00000284196
33682,ENSG00000284234
33683,ENSG00000284237
33684,ENSG00000284240
33685,ENSG00000284294
33686,ENSG00000284306
33687,ENSG00000284308
33688,ENSG00000284309
33689,ENSG00000284373
33690,ENSG00000284376
33691,ENSG00000284377
33692,ENSG00000284391
33693,ENSG00000284395
33694,ENSG00000284418
33695,ENSG00000284428
33696,ENSG00000284430
33697,ENSG00000284438
33698,ENSG00000284452
33699,ENSG00000284484
33700,ENSG00000284491
33701,ENSG00000284500
33702,ENSG00000284513
33703,ENSG00000284523
33704,ENSG00000284526
33705,ENSG00000284543
33706,ENSG00000284546
33707,ENSG00000284600
33708,ENSG00000284601
33709,ENSG00000284602
33710,ENSG00000284607
33711,ENSG00000284609
33712,ENSG00000284612
33713,ENSG00000284615
33714,ENSG00000284616
33715,ENSG00000284618
33716,ENSG00000284623
33717,ENSG00000284624
33718,ENSG00000284629
33719,ENSG00000284631
33720,ENSG00000284632
33721,ENSG00000284633
33722,ENSG00000284634
33723,ENSG00000284635
33724,ENSG00000284638
33725,ENSG00000284640
33726,ENSG00000284641
33727,ENSG00000284642
33728,ENSG00000284643
33729,ENSG00000284645
33730,ENSG00000284646
33731,ENSG00000284650
33732,ENSG00000284652
33733,ENSG00000284653
33734,ENSG00000284656
33735,ENSG00000284657
33736,ENSG00000284662
33737,ENSG00000284664
33738,ENSG00000284666
33739,ENSG00000284667
33740,ENSG00000284668
33741,ENSG00000284669
33742,ENSG00000284674
33743,ENSG00000284675
33744,ENSG00000284676
33745,ENSG00000284677
33746,ENSG00000284678
33747,ENSG00000284680
33748,ENSG00000284691
33749,ENSG00000284692
33750,ENSG00000284693
33751,ENSG00000284694
33752,ENSG00000284696
33753,ENSG00000284699
33754,ENSG00000284700
33755,ENSG00000284701
33756,ENSG00000284702
33757,ENSG00000284703
33758,ENSG00000284704
33759,ENSG00000284705
33760,ENSG00000284707
33761,ENSG00000284708
33762,ENSG00000284710
33763,ENSG00000284713
33764,ENSG00000284716
33765,ENSG00000284718
33766,ENSG00000284719
33767,ENSG00000284720
33768,ENSG00000284721
33769,ENSG00000284723
33770,ENSG00000284725
33771,ENSG00000284726
33772,ENSG00000284730
33773,ENSG00000284733
33774,ENSG00000284734
33775,ENSG00000284735
33776,ENSG00000284738
33777,ENSG00000284739
33778,ENSG00000284743
33779,ENSG00000284744
33780,ENSG00000284745
33781,ENSG00000284747
33782,ENSG00000284748
33783,ENSG00000284753
33784,ENSG00000284770
33785,ENSG00000284779
33786,ENSG00000284791
33787,ENSG00000284797
33788,ENSG00000284808
33789,ENSG00000284809
33790,ENSG00000284823
33791,ENSG00000284825
33792,ENSG00000284830
33793,ENSG00000284837
33794,ENSG00000284839
33795,ENSG00000284844
33796,ENSG00000284846
33797,ENSG00000284848
33798,ENSG00000284862
33799,ENSG00000284873
33800,ENSG00000284882
33801,ENSG00000284902
33802,ENSG00000284906
33803,ENSG00000284914
33804,ENSG00000284928
33805,ENSG00000284930
33806,ENSG00000284934
33807,ENSG00000284954
33808,ENSG00000284957
33809,ENSG00000284959
33810,ENSG00000284966
33811,ENSG00000284968
33812,ENSG00000284976
33813,ENSG00000284977
33814,ENSG00000284981
33815,ENSG00000284988
33816,ENSG00000284994
33817,ENSG00000284999
33818,ENSG00000285010
33819,ENSG00000285012
33820,ENSG00000285016
33821,ENSG00000285018
33822,ENSG00000285040
33823,ENSG00000285041
33824,ENSG00000285042
33825,ENSG00000285043
33826,ENSG00000285051
33827,ENSG00000285053
33828,ENSG00000285068
33829,ENSG00000285077
33830,ENSG00000285079
33831,ENSG00000285080
33832,ENSG00000285081
33833,ENSG00000285090
33834,ENSG00000285091
33835,ENSG00000285094
33836,ENSG00000285095
33837,ENSG00000285100
33838,ENSG00000285103
33839,ENSG00000285106
33840,ENSG00000285108
33841,ENSG00000285122
33842,ENSG00000285128
33843,ENSG00000285155
33844,ENSG00000285159
33845,ENSG00000285162
33846,ENSG00000285163
33847,ENSG00000285165
33848,ENSG00000285169
33849,ENSG00000285177
33850,ENSG00000285179
33851,ENSG00000285184
33852,ENSG00000285190
33853,ENSG00000285191
33854,ENSG00000285201
33855,ENSG00000285205
33856,ENSG00000285210
33857,ENSG00000285212
33858,ENSG00000285219
33859,ENSG00000285230
33860,ENSG00000285231
33861,ENSG00000285239
33862,ENSG00000285244
33863,ENSG00000285254
33864,ENSG00000285269
33865,ENSG00000285278
33866,ENSG00000285280
33867,ENSG00000285294
33868,ENSG00000285300
33869,ENSG00000285325
33870,ENSG00000285329
33871,ENSG00000285331
33872,ENSG00000285336
33873,ENSG00000285347
33874,ENSG00000285354
33875,ENSG00000285361
33876,ENSG00000285367
33877,ENSG00000285373
33878,ENSG00000285374
33879,ENSG00000285407
33880,ENSG00000285409
33881,ENSG00000285410
33882,ENSG00000285412
33883,ENSG00000285413
33884,ENSG00000285424
33885,ENSG00000285427
33886,ENSG00000285437
33887,ENSG00000285448
33888,ENSG00000285454
33889,ENSG00000285462
33890,ENSG00000285473
33891,ENSG00000285480
33892,ENSG00000285483
33893,ENSG00000285486
33894,ENSG00000285492
33895,ENSG00000285513
33896,ENSG00000285517
33897,ENSG00000285518
33898,ENSG00000285519
33899,ENSG00000285520
33900,ENSG00000285521
33901,ENSG00000285523
33902,ENSG00000285524
33903,ENSG00000285525
33904,ENSG00000285527
33905,ENSG00000285529
33906,ENSG00000285530
33907,ENSG00000285532
33908,ENSG00000285533
33909,ENSG00000285534
33910,ENSG00000285535
33911,ENSG00000285536
33912,ENSG00000285538
33913,ENSG00000285540
33914,ENSG00000285541
33915,ENSG00000285543
33916,ENSG00000285545
33917,ENSG00000285548
33918,ENSG00000285549
33919,ENSG00000285550
33920,ENSG00000285551
33921,ENSG00000285552
33922,ENSG00000285553
33923,ENSG00000285554
33924,ENSG00000285555
33925,ENSG00000285556
33926,ENSG00000285557
33927,ENSG00000285559
33928,ENSG00000285560
33929,ENSG00000285561
33930,ENSG00000285562
33931,ENSG00000285563
33932,ENSG00000285564
33933,ENSG00000285566
33934,ENSG00000285567
33935,ENSG00000285568
33936,ENSG00000285569
33937,ENSG00000285570
33938,ENSG00000285571
33939,ENSG00000285572
33940,ENSG00000285573
33941,ENSG00000285575
33942,ENSG00000285577
33943,ENSG00000285578
33944,ENSG00000285580
33945,ENSG00000285581
33946,ENSG00000285582
33947,ENSG00000285583
33948,ENSG00000285584
33949,ENSG00000285586
33950,ENSG00000285587
33951,ENSG00000285588
33952,ENSG00000285590
33953,ENSG00000285591
33954,ENSG00000285592
33955,ENSG00000285593
33956,ENSG00000285594
33957,ENSG00000285595
33958,ENSG00000285597
33959,ENSG00000285598
33960,ENSG00000285599
33961,ENSG00000285600
33962,ENSG00000285601
33963,ENSG00000285603
33964,ENSG00000285604
33965,ENSG00000285605
33966,ENSG00000285606
33967,ENSG00000285607
33968,ENSG00000285608
33969,ENSG00000285610
33970,ENSG00000285611
33971,ENSG00000285612
33972,ENSG00000285613
33973,ENSG00000285614
33974,ENSG00000285615
33975,ENSG00000285616
33976,ENSG00000285618
33977,ENSG00000285619
33978,ENSG00000285621
33979,ENSG00000285623
33980,ENSG00000285624
33981,ENSG00000285627
33982,ENSG00000285630
33983,ENSG00000285631
33984,ENSG00000285632
33985,ENSG00000285633
33986,ENSG00000285634
33987,ENSG00000285636
33988,ENSG00000285637
33989,ENSG00000285638
33990,ENSG00000285639
33991,ENSG00000285640
33992,ENSG00000285642
33993,ENSG00000285643
33994,ENSG00000285644
33995,ENSG00000285646
33996,ENSG00000285647
33997,ENSG00000285648
33998,ENSG00000285649
33999,ENSG00000285650
34000,ENSG00000285651
34001,ENSG00000285652
34002,ENSG00000285653
34003,ENSG00000285654
34004,ENSG00000285656
34005,ENSG00000285658
34006,ENSG00000285660
34007,ENSG00000285661
34008,ENSG00000285662
34009,ENSG00000285663
34010,ENSG00000285664
34011,ENSG00000285666
34012,ENSG00000285667
34013,ENSG00000285668
34014,ENSG00000285669
34015,ENSG00000285670
34016,ENSG00000285671
34017,ENSG00000285672
34018,ENSG00000285675
34019,ENSG00000285676
34020,ENSG00000285677
34021,ENSG00000285679
34022,ENSG00000285680
34023,ENSG00000285681
34024,ENSG00000285683
34025,ENSG00000285684
34026,ENSG00000285685
34027,ENSG00000285686
34028,ENSG00000285688
34029,ENSG00000285689
34030,ENSG00000285691
34031,ENSG00000285692
34032,ENSG00000285693
34033,ENSG00000285694
34034,ENSG00000285695
34035,ENSG00000285696
34036,ENSG00000285698
34037,ENSG00000285699
34038,ENSG00000285700
34039,ENSG00000285701
34040,ENSG00000285703
34041,ENSG00000285704
34042,ENSG00000285705
34043,ENSG00000285706
34044,ENSG00000285707
34045,ENSG00000285709
34046,ENSG00000285710
34047,ENSG00000285711
34048,ENSG00000285712
34049,ENSG00000285714
34050,ENSG00000285715
34051,ENSG00000285716
34052,ENSG00000285717
